estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,mediamovelcaso,mediamovelobito,crescimentoobito,crescimentocasos
AL,2020-06-26,32864,799,975,17,851.1428571428571,18.142857142857142,-0.11805555555555565,4.516720421917184
AL,2020-06-27,33521,657,993,18,831.8571428571429,18.142857142857142,-0.09929078014184398,4.525316966044274
AL,2020-06-28,34312,791,1012,19,807.8571428571429,18.285714285714285,-0.10489510489510488,4.5354460332310165
AL,2020-06-29,35117,805,1032,20,817.4285714285714,18.428571428571427,-0.2275449101796408,4.545517407601492
AL,2020-06-30,35962,845,1052,20,816.2857142857143,18.857142857142858,-0.1372549019607843,4.555843836698855
AL,2020-07-01,36819,857,1072,20,798.4285714285714,19.142857142857142,-0.11258278145695373,4.566071988937699
AL,2020-07-02,37328,509,1091,19,751.8571428571429,19.0,-0.11333333333333327,4.572034721449677
AL,2020-07-03,38404,1076,1113,22,791.4285714285714,19.714285714285715,-0.06122448979591832,4.584376461020027
AL,2020-07-04,39255,851,1134,21,819.1428571428571,20.142857142857142,-0.013986013986013937,4.593894981695562
AL,2020-07-05,39935,680,1153,19,803.2857142857143,20.142857142857142,0.0071428571428571175,4.601353688768491
AL,2020-07-06,40569,634,1172,19,778.8571428571429,20.0,0.03703703703703709,4.608194302754008
AL,2020-07-07,41524,955,1192,20,794.5714285714286,20.0,0.10236220472440948,4.618299182370602
AL,2020-07-08,42322,798,1213,21,786.1428571428571,20.142857142857142,0.11023622047244094,4.626566182856055
AL,2020-07-09,43191,869,1230,17,837.5714285714286,19.857142857142858,0.09448818897637801,4.635393259371746
AL,2020-07-10,43959,768,1246,16,793.5714285714286,19.0,0.047244094488189003,4.643047804328758
AL,2020-07-11,44633,674,1264,18,768.2857142857143,18.571428571428573,0.023622047244094602,4.649656078856173
AL,2020-07-12,45330,697,1281,17,770.7142857142857,18.285714285714285,0.0,4.6563857190586875
AL,2020-07-13,46296,966,1297,16,818.1428571428571,17.857142857142858,-0.031007751937984388,4.665543469355491
AL,2020-07-14,47005,709,1314,17,783.0,17.428571428571427,-0.07575757575757586,4.672144057018991
AL,2020-07-15,47864,859,1331,17,791.7142857142857,16.857142857142858,-0.11940298507462682,4.68000898983399
AL,2020-07-16,48734,870,1348,17,791.8571428571429,16.857142857142858,-0.11278195488721802,4.687832058962527
AL,2020-07-17,49253,519,1365,17,756.2857142857143,17.0,-0.1376811594202899,4.69243268851415
AL,2020-07-18,49583,330,1381,16,707.1428571428571,16.714285714285715,-0.17021276595744675,4.6953328000443415
AL,2020-07-19,50078,495,1397,16,678.2857142857143,16.571428571428573,-0.177304964539007,4.699646975827208
AL,2020-07-20,50307,229,1413,16,573.0,16.571428571428573,-0.17142857142857135,4.70162841944674
AL,2020-07-21,50951,644,1428,15,563.7142857142857,16.285714285714285,-0.18571428571428578,4.707152712193672
AL,2020-07-22,51680,729,1443,15,545.1428571428571,16.0,-0.20567375886524822,4.713322504987028
AL,2020-07-23,52529,849,1457,14,542.1428571428571,15.571428571428571,-0.21582733812949645,4.720399133172883
AL,2020-07-24,53713,1184,1471,14,637.1428571428571,15.142857142857142,-0.2030075187969925,4.730079409442348
AL,2020-07-25,54730,1017,1486,15,735.2857142857143,15.0,-0.19230769230769237,4.738225448142505
AL,2020-07-26,55376,646,1500,14,756.8571428571429,14.714285714285714,-0.1953125,4.7433215819500525
AL,2020-07-27,56204,828,1514,14,842.4285714285714,14.428571428571429,-0.192,4.749767225108372
AL,2020-07-28,57142,938,1527,13,884.4285714285714,14.142857142857142,-0.18852459016393439,4.756955436847618
RO,2020-02-25,0,0,0,0,,,,0.0
RO,2020-02-26,0,0,0,0,,,,0.0
RO,2020-02-27,0,0,0,0,,,,0.0
RO,2020-02-28,0,0,0,0,,,,0.0
RO,2020-02-29,0,0,0,0,,,,0.0
RO,2020-03-01,0,0,0,0,,,,0.0
RO,2020-03-02,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-03,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-04,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-05,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-06,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-07,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-08,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-09,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-10,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-11,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-12,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-13,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-14,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-15,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-16,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-17,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-18,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-19,0,0,0,0,0.0,0.0,,0.0
RO,2020-03-20,1,1,0,0,0.14285714285714285,0.0,,0.0
RO,2020-03-21,1,0,0,0,0.14285714285714285,0.0,,0.0
RO,2020-03-22,3,2,0,0,0.42857142857142855,0.0,,0.47712125471966244
RO,2020-03-23,3,0,0,0,0.42857142857142855,0.0,,0.47712125471966244
RO,2020-03-24,3,0,0,0,0.42857142857142855,0.0,,0.47712125471966244
RO,2020-03-25,5,2,0,0,0.7142857142857143,0.0,,0.6989700043360189
RO,2020-03-26,5,0,0,0,0.7142857142857143,0.0,,0.6989700043360189
RO,2020-03-27,6,1,0,0,0.7142857142857143,0.0,,0.7781512503836436
RO,2020-03-28,6,0,0,0,0.7142857142857143,0.0,,0.7781512503836436
RO,2020-03-29,6,0,0,0,0.42857142857142855,0.0,,0.7781512503836436
RO,2020-03-30,6,0,0,0,0.42857142857142855,0.0,,0.7781512503836436
RO,2020-03-31,8,2,1,1,0.7142857142857143,0.14285714285714285,inf,0.9030899869919435
RO,2020-04-01,9,1,1,0,0.5714285714285714,0.14285714285714285,inf,0.9542425094393249
RO,2020-04-02,10,1,1,0,0.7142857142857143,0.14285714285714285,inf,1.0
RO,2020-04-03,10,0,1,0,0.5714285714285714,0.14285714285714285,inf,1.0
RO,2020-04-04,11,1,1,0,0.7142857142857143,0.14285714285714285,inf,1.041392685158225
RO,2020-04-05,12,1,1,0,0.8571428571428571,0.14285714285714285,inf,1.0791812460476249
RO,2020-04-06,14,2,1,0,1.1428571428571428,0.14285714285714285,inf,1.146128035678238
RO,2020-04-07,18,4,1,0,1.4285714285714286,0.0,,1.255272505103306
RO,2020-04-08,18,0,1,0,1.2857142857142858,0.0,,1.255272505103306
RO,2020-04-09,28,10,2,1,2.5714285714285716,0.14285714285714285,inf,1.4471580313422192
RO,2020-04-10,32,4,2,0,3.142857142857143,0.14285714285714285,inf,1.505149978319906
RO,2020-04-11,33,1,2,0,3.142857142857143,0.14285714285714285,inf,1.5185139398778875
RO,2020-04-12,35,2,2,0,3.2857142857142856,0.14285714285714285,inf,1.5440680443502757
RO,2020-04-13,42,7,2,0,4.0,0.14285714285714285,inf,1.6232492903979006
RO,2020-04-14,64,22,2,0,6.571428571428571,0.14285714285714285,0.0,1.806179973983887
RO,2020-04-15,69,5,2,0,7.285714285714286,0.14285714285714285,0.0,1.8388490907372552
RO,2020-04-16,76,7,3,1,6.857142857142857,0.14285714285714285,0.0,1.8808135922807914
RO,2020-04-17,92,16,3,0,8.571428571428571,0.14285714285714285,0.0,1.9637878273455553
RO,2020-04-18,110,18,3,0,11.0,0.14285714285714285,0.0,2.041392685158225
RO,2020-04-19,128,18,4,1,13.285714285714286,0.2857142857142857,1.0,2.1072099696478683
RO,2020-04-20,160,32,4,0,16.857142857142858,0.2857142857142857,1.0,2.204119982655925
RO,2020-04-21,199,39,4,0,19.285714285714285,0.2857142857142857,inf,2.298853076409707
RO,2020-04-22,223,24,5,1,22.0,0.42857142857142855,inf,2.3483048630481607
RO,2020-04-23,250,27,5,0,24.857142857142858,0.2857142857142857,1.0,2.3979400086720375
RO,2020-04-24,290,40,5,0,28.285714285714285,0.2857142857142857,1.0,2.462397997898956
RO,2020-04-25,328,38,7,2,31.142857142857142,0.5714285714285714,3.0,2.515873843711679
RO,2020-04-26,364,36,10,3,33.714285714285715,0.8571428571428571,5.0,2.561101383649056
RO,2020-04-27,393,29,10,0,33.285714285714285,0.8571428571428571,5.0,2.5943925503754266
RO,2020-04-28,413,20,11,1,30.571428571428573,1.0,6.000000000000001,2.615950051656401
RO,2020-04-29,433,20,15,4,30.0,1.4285714285714286,9.000000000000002,2.6364878963533656
RO,2020-04-30,502,69,16,1,36.0,1.5714285714285714,10.0,2.7007037171450192
RO,2020-05-01,585,83,18,2,42.142857142857146,1.8571428571428572,12.000000000000002,2.7671558660821804
RO,2020-05-02,653,68,23,5,46.42857142857143,2.2857142857142856,15.0,2.814913181275074
RO,2020-05-03,705,52,24,1,48.714285714285715,2.0,6.000000000000001,2.848189116991399
RO,2020-05-04,756,51,25,1,51.857142857142854,2.142857142857143,6.500000000000001,2.8785217955012063
RO,2020-05-05,861,105,29,4,64.0,2.5714285714285716,8.000000000000002,2.935003151453655
RO,2020-05-06,943,82,33,4,72.85714285714286,2.5714285714285716,5.000000000000001,2.9745116927373285
RO,2020-05-07,1098,155,37,4,85.14285714285714,3.0,9.500000000000002,3.040602340114073
RO,2020-05-08,1222,124,39,2,91.0,3.0,9.500000000000002,3.0870712059065353
RO,2020-05-09,1263,41,41,2,87.14285714285714,2.5714285714285716,3.5,3.101403350555331
RO,2020-05-10,1302,39,43,2,85.28571428571429,2.7142857142857144,2.166666666666667,3.114610984232173
RO,2020-05-11,1396,94,47,4,91.42857142857143,3.142857142857143,2.6666666666666665,3.144885418287142
RO,2020-05-12,1460,64,50,3,85.57142857142857,3.0,2.0,3.164352855784437
RO,2020-05-13,1612,152,50,0,95.57142857142857,2.4285714285714284,0.6999999999999998,3.2073650374690716
RO,2020-05-14,1686,74,56,6,84.0,2.7142857142857144,0.7272727272727274,3.2268575702887237
RO,2020-05-15,1789,103,62,6,81.0,3.2857142857142856,0.769230769230769,3.252610340567373
RO,2020-05-16,1919,130,69,7,93.71428571428571,4.0,0.7500000000000001,3.2830749747354715
RO,2020-05-17,1963,44,74,5,94.42857142857143,4.428571428571429,1.2142857142857144,3.292920299600006
RO,2020-05-18,2043,80,77,3,92.42857142857143,4.285714285714286,1.0,3.3102683666324477
RO,2020-05-19,2257,214,87,10,113.85714285714286,5.285714285714286,1.0555555555555554,3.353531559077762
RO,2020-05-20,2499,242,90,3,126.71428571428571,5.714285714285714,1.222222222222222,3.39776625612645
RO,2020-05-21,2659,160,101,11,139.0,6.428571428571429,1.142857142857143,3.424718337331567
RO,2020-05-22,2774,115,106,5,140.71428571428572,6.285714285714286,1.0952380952380951,3.443106456737266
RO,2020-05-23,3109,335,115,9,170.0,6.571428571428571,1.5555555555555554,3.492620722043192
RO,2020-05-24,3201,92,121,6,176.85714285714286,6.714285714285714,1.4736842105263157,3.5052856741441323
RO,2020-05-25,3268,67,121,0,175.0,6.285714285714286,1.0,3.514282047860378
RO,2020-05-26,3493,225,133,12,176.57142857142858,6.571428571428571,1.1904761904761905,3.5431985856376467
RO,2020-05-27,3862,369,137,4,194.71428571428572,6.714285714285714,1.7647058823529416,3.5868122694433757
RO,2020-05-28,4252,390,142,5,227.57142857142858,5.857142857142857,1.157894736842105,3.6285932558512592
RO,2020-05-29,4502,250,145,3,246.85714285714286,5.571428571428571,0.6956521739130435,3.6534054906645013
RO,2020-05-30,4743,241,151,6,233.42857142857142,5.142857142857143,0.2857142857142858,3.6760531246518715
RO,2020-05-31,4942,199,156,5,248.71428571428572,5.0,0.12903225806451607,3.6939027410660605
RO,2020-06-01,5172,230,159,3,272.0,5.428571428571429,0.2666666666666668,3.7136585162083566
RO,2020-06-02,5477,305,172,13,283.42857142857144,5.571428571428571,0.05405405405405403,3.7385427409287852
RO,2020-06-03,5713,236,180,8,264.42857142857144,6.142857142857143,0.07500000000000004,3.756864224060549
RO,2020-06-04,6459,746,194,14,315.2857142857143,7.428571428571429,0.15555555555555556,3.8101652845431495
RO,2020-06-05,6862,403,213,19,337.14285714285717,9.714285714285714,0.5454545454545454,3.8364507137201547
RO,2020-06-06,7700,838,228,15,422.42857142857144,11.0,0.673913043478261,3.886490725172482
RO,2020-06-07,8110,410,235,7,452.57142857142856,11.285714285714286,0.6808510638297873,3.909020854211156
RO,2020-06-08,8626,516,245,10,493.42857142857144,12.285714285714286,0.9545454545454547,3.935809453809933
RO,2020-06-09,9220,594,255,10,534.7142857142857,11.857142857142858,0.8043478260869567,3.9647309210536292
RO,2020-06-10,9850,630,267,12,591.0,12.428571428571429,0.851063829787234,3.9934362304976116
RO,2020-06-11,10547,697,293,26,584.0,14.142857142857142,1.4146341463414633,4.0231289460104955
RO,2020-06-12,11224,677,296,3,623.1428571428571,11.857142857142858,1.1282051282051284,4.050147658020303
RO,2020-06-13,11710,486,309,13,572.8571428571429,11.571428571428571,1.2499999999999998,4.068556895072363
RO,2020-06-14,11865,155,324,15,536.4285714285714,12.714285714285714,1.5428571428571427,4.074267742553358
RO,2020-06-15,12180,315,332,8,507.7142857142857,12.428571428571429,1.2894736842105263,4.085647288296856
RO,2020-06-16,13010,830,346,14,541.4285714285714,13.0,1.3333333333333335,4.114277296561586
RO,2020-06-17,13567,557,360,14,531.0,13.285714285714286,1.1627906976744187,4.132483825000562
RO,2020-06-18,13804,237,374,14,465.2857142857143,11.571428571428571,0.5576923076923076,4.140004950619449
RO,2020-06-19,14353,549,391,17,447.0,13.571428571428571,0.39705882352941185,4.1569426848522255
RO,2020-06-20,14952,599,409,18,463.14285714285717,14.285714285714286,0.29870129870129875,4.174699288370776
RO,2020-06-21,15181,229,417,8,473.7142857142857,13.285714285714286,0.17721518987341772,4.18130038026682
RO,2020-06-22,15827,646,431,14,521.0,14.142857142857142,0.1511627906976743,4.199398602359617
RO,2020-06-23,16498,671,444,13,498.2857142857143,14.0,0.180722891566265,4.217431299267857
RO,2020-06-24,17424,926,455,11,551.0,13.571428571428571,0.0919540229885057,4.2411478624117
RO,2020-06-25,18173,749,467,12,624.1428571428571,13.285714285714286,-0.06060606060606052,4.259426626587052
RO,2020-06-26,19271,1098,476,9,702.5714285714286,12.142857142857142,0.02409638554216859,4.284904251407587
RO,2020-06-27,19271,0,476,0,617.0,9.571428571428571,-0.1728395061728395,4.284904251407587
RO,2020-06-28,19820,549,486,10,662.7142857142857,9.857142857142858,-0.22471910112359542,4.297103650149256
RO,2020-06-29,20406,586,500,14,654.1428571428571,9.857142857142858,-0.2068965517241379,4.309757882316366
RO,2020-06-30,21251,845,518,18,679.0,10.571428571428571,-0.18681318681318684,4.327379371292849
RO,2020-07-01,21462,211,520,2,576.8571428571429,9.285714285714286,-0.3010752688172043,4.331670190532614
RO,2020-07-02,21970,508,530,10,542.4285714285714,9.0,-0.2222222222222222,4.34183005692051
RO,2020-07-03,22241,271,533,3,424.2857142857143,8.142857142857142,-0.4,4.347154310100595
RO,2020-07-04,22957,716,548,15,526.5714285714286,10.285714285714286,-0.27999999999999997,4.360915134223679
RO,2020-07-05,23479,522,555,7,522.7142857142857,9.857142857142858,-0.25806451612903225,4.370679595823859
RO,2020-07-06,23921,442,558,3,502.14285714285717,8.285714285714286,-0.4141414141414141,4.3787793310606915
RO,2020-07-07,24564,643,577,19,473.2857142857143,8.428571428571429,-0.3979591836734694,4.3902990887101305
RO,2020-07-08,25067,503,585,8,515.0,9.285714285714286,-0.31578947368421045,4.39910236102616
RO,2020-07-09,25402,335,589,4,490.2857142857143,8.428571428571429,-0.3655913978494624,4.404867911689591
RO,2020-07-10,26000,598,605,16,537.0,10.285714285714286,-0.15294117647058814,4.414973347970818
RO,2020-07-11,26496,496,617,12,505.57142857142856,9.857142857142858,0.029850746268656796,4.423180315104786
RO,2020-07-12,26728,232,628,11,464.14285714285717,10.428571428571429,0.057971014492753596,4.426966462630075
RO,2020-07-13,27050,322,647,19,447.0,12.714285714285714,0.28985507246376796,4.432167269442588
RO,2020-07-14,27528,478,663,16,423.42857142857144,12.285714285714286,0.16216216216216225,4.4397746596128735
RO,2020-07-15,27917,389,668,5,407.14285714285717,11.857142857142858,0.2769230769230769,4.445868746564016
RO,2020-07-16,28654,737,677,9,464.57142857142856,12.571428571428571,0.3968253968253968,4.457185256553668
RO,2020-07-17,29117,463,686,9,445.2857142857143,11.571428571428571,0.4210526315789474,4.4641466264595735
RO,2020-07-18,29117,0,686,0,374.42857142857144,9.857142857142858,-0.041666666666666685,4.4641466264595735
RO,2020-07-19,29117,0,686,0,341.2857142857143,8.285714285714286,-0.15942028985507242,4.4641466264595735
RO,2020-07-20,29801,684,710,24,393.0,9.0,0.08620689655172403,4.474230837472069
RO,2020-07-21,30642,841,727,17,444.85714285714283,9.142857142857142,0.08474576271186432,4.4863171082391835
RO,2020-07-22,32935,2293,758,31,716.8571428571429,12.857142857142858,0.3846153846153846,4.517657667777533
RO,2020-07-23,34080,1145,784,26,775.1428571428571,15.285714285714286,0.8135593220338984,4.532499586094662
RO,2020-07-24,34873,793,801,17,822.2857142857143,16.428571428571427,0.597222222222222,4.542489309790742
RO,2020-07-25,35573,700,810,9,922.2857142857143,17.714285714285715,0.7971014492753623,4.5511204923577155
RO,2020-07-26,35810,237,814,4,956.1428571428571,18.285714285714285,0.7534246575342465,4.554004321011903
RO,2020-07-27,36148,338,830,16,906.7142857142857,17.142857142857142,0.34831460674157305,4.55808427360864
RO,2020-07-28,36849,701,840,10,886.7142857142857,16.142857142857142,0.3139534883720929,4.566425706567533
PB,2020-02-25,0,0,0,0,,,,0.0
PB,2020-02-26,0,0,0,0,,,,0.0
PB,2020-02-27,0,0,0,0,,,,0.0
PB,2020-02-28,0,0,0,0,,,,0.0
PB,2020-02-29,0,0,0,0,,,,0.0
PB,2020-03-01,0,0,0,0,,,,0.0
PB,2020-03-02,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-03,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-04,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-05,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-06,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-07,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-08,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-09,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-10,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-11,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-12,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-13,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-14,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-15,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-16,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-17,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-18,0,0,0,0,0.0,0.0,,0.0
PB,2020-03-19,1,1,0,0,0.14285714285714285,0.0,,0.0
PB,2020-03-20,1,0,0,0,0.14285714285714285,0.0,,0.0
PB,2020-03-21,1,0,0,0,0.14285714285714285,0.0,,0.0
PB,2020-03-22,1,0,0,0,0.14285714285714285,0.0,,0.0
PB,2020-03-23,2,1,0,0,0.2857142857142857,0.0,,0.3010299956639812
PB,2020-03-24,3,1,0,0,0.42857142857142855,0.0,,0.47712125471966244
PB,2020-03-25,3,0,0,0,0.42857142857142855,0.0,,0.47712125471966244
PB,2020-03-26,5,2,0,0,0.5714285714285714,0.0,,0.6989700043360189
PB,2020-03-27,9,4,0,0,1.1428571428571428,0.0,,0.9542425094393249
PB,2020-03-28,14,5,0,0,1.8571428571428572,0.0,,1.146128035678238
PB,2020-03-29,14,0,0,0,1.8571428571428572,0.0,,1.146128035678238
PB,2020-03-30,15,1,0,0,1.8571428571428572,0.0,,1.1760912590556813
PB,2020-03-31,17,2,0,0,2.0,0.0,,1.2304489213782739
PB,2020-04-01,20,3,1,1,2.4285714285714284,0.14285714285714285,inf,1.3010299956639813
PB,2020-04-02,21,1,1,0,2.2857142857142856,0.14285714285714285,inf,1.3222192947339193
PB,2020-04-03,29,8,1,0,2.857142857142857,0.14285714285714285,inf,1.462397997898956
PB,2020-04-04,32,3,2,1,2.5714285714285716,0.2857142857142857,inf,1.505149978319906
PB,2020-04-05,34,2,4,2,2.857142857142857,0.5714285714285714,inf,1.5314789170422551
PB,2020-04-06,35,1,4,0,2.857142857142857,0.5714285714285714,inf,1.5440680443502757
PB,2020-04-07,36,1,4,0,2.7142857142857144,0.5714285714285714,inf,1.5563025007672873
PB,2020-04-08,41,5,4,0,3.0,0.42857142857142855,inf,1.6127838567197355
PB,2020-04-09,55,14,7,3,4.857142857142857,0.8571428571428571,inf,1.7403626894942439
PB,2020-04-10,79,24,11,4,7.142857142857143,1.4285714285714286,inf,1.8976270912904414
PB,2020-04-11,85,6,11,0,7.571428571428571,1.2857142857142858,inf,1.9294189257142929
PB,2020-04-12,101,16,13,2,9.571428571428571,1.2857142857142858,inf,2.0043213737826426
PB,2020-04-13,111,10,13,0,10.857142857142858,1.2857142857142858,inf,2.0453229787866576
PB,2020-04-14,136,25,16,3,14.285714285714286,1.7142857142857142,inf,2.1335389083702174
PB,2020-04-15,151,15,21,5,15.714285714285714,2.4285714285714284,16.0,2.1789769472931693
PB,2020-04-16,165,14,24,3,15.714285714285714,2.4285714285714284,16.0,2.2174839442139063
PB,2020-04-17,195,30,26,2,16.571428571428573,2.142857142857143,14.0,2.290034611362518
PB,2020-04-18,205,10,26,0,17.142857142857142,2.142857142857143,6.500000000000001,2.311753861055754
PB,2020-04-19,236,31,29,3,19.285714285714285,2.2857142857142856,3.0,2.3729120029701067
PB,2020-04-20,245,9,32,3,19.142857142857142,2.7142857142857144,3.750000000000001,2.3891660843645326
PB,2020-04-21,263,18,33,1,18.142857142857142,2.4285714285714284,3.25,2.419955748489758
PB,2020-04-22,301,38,39,6,21.428571428571427,2.5714285714285716,5.000000000000001,2.478566495593843
PB,2020-04-23,345,44,40,1,25.714285714285715,2.2857142857142856,1.6666666666666665,2.537819095073274
PB,2020-04-24,386,41,44,4,27.285714285714285,2.5714285714285716,0.8,2.586587304671755
PB,2020-04-25,447,61,46,2,34.57142857142857,2.857142857142857,1.222222222222222,2.6503075231319366
PB,2020-04-26,499,52,49,3,37.57142857142857,2.857142857142857,1.222222222222222,2.6981005456233897
PB,2020-04-27,543,44,50,1,42.57142857142857,2.5714285714285716,1.0,2.734799829588847
PB,2020-04-28,633,90,53,3,52.857142857142854,2.857142857142857,0.6666666666666669,2.801403710017355
PB,2020-04-29,699,66,58,5,56.857142857142854,2.7142857142857144,0.11764705882352955,2.8444771757456815
PB,2020-04-30,814,115,62,4,67.0,3.142857142857143,0.2941176470588236,2.910624404889201
PB,2020-05-01,926,112,67,5,77.14285714285714,3.2857142857142856,0.5333333333333333,2.9666109866819346
PB,2020-05-02,1034,108,74,7,83.85714285714286,4.0,0.8666666666666667,3.0145205387579237
PB,2020-05-03,1169,135,76,2,95.71428571428571,3.857142857142857,0.6875000000000001,3.0678145111618402
PB,2020-05-04,1219,50,79,3,96.57142857142857,4.142857142857143,0.5263157894736843,3.0860037056183818
PB,2020-05-05,1361,142,85,6,104.0,4.571428571428571,0.8823529411764707,3.133858125203335
PB,2020-05-06,1493,132,92,7,113.42857142857143,4.857142857142857,0.8888888888888886,3.1740598077250253
PB,2020-05-07,1657,164,101,9,120.42857142857143,5.571428571428571,1.4375,3.219322508419337
PB,2020-05-08,2031,374,114,13,157.85714285714286,6.714285714285714,1.6111111111111107,3.307709923404807
PB,2020-05-09,2156,125,124,10,160.28571428571428,7.142857142857143,1.5000000000000002,3.3336487565147013
PB,2020-05-10,2341,185,135,11,167.42857142857142,8.428571428571429,1.95,3.3694014136966244
PB,2020-05-11,2525,184,139,4,186.57142857142858,8.571428571428571,2.333333333333333,3.40226138245468
PB,2020-05-12,2777,252,154,15,202.28571428571428,9.857142857142858,2.4499999999999997,3.4435758797502576
PB,2020-05-13,3045,268,157,3,221.71428571428572,9.285714285714286,2.4210526315789473,3.4835872969688944
PB,2020-05-14,3361,316,160,3,243.42857142857142,8.428571428571429,1.681818181818182,3.5264685124694775
PB,2020-05-15,3739,378,170,10,244.0,8.0,1.4347826086956523,3.5727554651542195
PB,2020-05-16,4063,324,183,13,272.42857142857144,8.428571428571429,1.1071428571428572,3.6088468223264116
PB,2020-05-17,4347,284,194,11,286.57142857142856,8.428571428571429,1.1851851851851851,3.638189640190837
PB,2020-05-18,4786,439,207,13,323.0,9.714285714285714,1.3448275862068961,3.6799726942774185
PB,2020-05-19,5300,514,219,12,360.42857142857144,9.285714285714286,1.0312500000000002,3.724275869600789
PB,2020-05-20,5838,538,230,11,399.0,10.428571428571429,1.147058823529412,3.7662640906519957
PB,2020-05-21,6238,400,245,15,411.0,12.142857142857142,1.1794871794871795,3.795045370421125
PB,2020-05-22,6882,644,248,3,449.0,11.142857142857142,0.6595744680851062,3.8377146682849115
PB,2020-05-23,7508,626,258,10,492.14285714285717,10.714285714285714,0.49999999999999983,3.8755242639493086
PB,2020-05-24,7823,315,272,14,496.57142857142856,11.142857142857142,0.32203389830508466,3.8933733302460247
PB,2020-05-25,8016,193,279,7,461.42857142857144,10.285714285714286,0.20000000000000012,3.9039577085231705
PB,2020-05-26,8919,903,286,7,517.0,9.571428571428571,-0.02898550724637689,3.9503161639246
PB,2020-05-27,10209,1290,298,12,624.4285714285714,9.714285714285714,0.04615384615384598,4.008983203815472
PB,2020-05-28,11132,923,318,20,699.1428571428571,10.428571428571429,0.23728813559322035,4.046573197662005
PB,2020-05-29,12011,879,327,9,732.7142857142857,11.285714285714286,0.4107142857142858,4.079579166970131
PB,2020-05-30,12862,851,347,20,764.8571428571429,12.714285714285714,0.5084745762711863,4.109308505246749
PB,2020-05-31,13162,300,360,13,762.7142857142857,12.571428571428571,0.49152542372881347,4.119321886463977
PB,2020-06-01,13695,533,370,10,811.2857142857143,13.0,0.3382352941176472,4.1365620365899805
PB,2020-06-02,14859,1164,379,9,848.5714285714286,13.285714285714286,0.43076923076923074,4.1719895827021185
PB,2020-06-03,16018,1159,414,35,829.8571428571429,16.571428571428573,0.5890410958904111,4.204608289327036
PB,2020-06-04,17579,1561,438,24,921.0,17.142857142857142,0.411764705882353,4.244994166139669
PB,2020-06-05,18579,1000,451,13,938.2857142857143,17.714285714285715,0.5897435897435899,4.269022334729233
PB,2020-06-06,19787,1208,467,16,989.2857142857143,17.142857142857142,0.6000000000000001,4.296379953771385
PB,2020-06-07,20310,523,484,17,1021.1428571428571,17.714285714285715,0.5897435897435899,4.307709923404807
PB,2020-06-08,20951,641,507,23,1036.5714285714287,19.571428571428573,0.9027777777777778,4.321204756854448
PB,2020-06-09,22452,1501,534,27,1084.7142857142858,22.142857142857142,1.3134328358208955,4.351255033547635
PB,2020-06-10,24032,1580,559,25,1144.857142857143,20.714285714285715,1.1323529411764708,4.380789915324074
PB,2020-06-11,25370,1338,570,11,1113.0,18.857142857142858,0.8082191780821918,4.404320467221731
PB,2020-06-12,26556,1186,610,40,1139.5714285714287,22.714285714285715,1.0126582278481011,4.424162659974883
PB,2020-06-13,27454,898,623,13,1095.2857142857142,22.285714285714285,0.752808988764045,4.438605629346022
PB,2020-06-14,28013,559,633,10,1100.4285714285713,21.285714285714285,0.6931818181818181,4.447359621271918
PB,2020-06-15,28668,655,656,23,1102.4285714285713,21.285714285714285,0.6373626373626373,4.457397395797503
PB,2020-06-16,30128,1460,671,15,1096.5714285714287,19.571428571428573,0.4731182795698925,4.4789703026725896
PB,2020-06-17,31712,1584,696,25,1097.142857142857,19.571428571428573,0.18103448275862066,4.501223632805181
